geoid,index,latitude,longitude,area_in_m,confidence,geometry,plus_code,taxable,tax
98643,98643,5.76056034,-0.22529801,72.2402,0.8402,"POLYGON ((-0.2252883 5.7605014, -0.225352 5.7605857, -0.2253078 5.7606193, -0.225244 5.760535, -0.2252883 5.7605014))",6CQXQQ6F+6VGF,1,0
193653,193653,5.76138757,-0.22575787,38.6751,0.8538,"POLYGON ((-0.225762797475068 5.76134763748559, -0.225797794178738 5.7613830329509, -0.225752951284767 5.76142751143806, -0.22571795458369 5.76139211597017, -0.225762797475068 5.76134763748559))",6CQXQQ6F+HM5G,1,0
195380,195380,5.7615481,-0.22562408,24.3065,0.8096,"POLYGON ((-0.225631311557598 5.76151695269251, -0.225652358195413 5.76156295192415, -0.225616859557765 5.76157924565062, -0.225595812923622 5.7615332464188, -0.225631311557598 5.76151695269251))",6CQXQQ6F+JQ6R,1,0
152377,152377,5.76266705,-0.22614324,293.8321,0.8978,"POLYGON ((-0.226063020385463 5.76258814376986, -0.226096153622655 5.76261363577124, -0.226128020676684 5.76257208520605, -0.226259829875505 5.76267349633111, -0.226183582074215 5.76277291371683, -0.226018639643933 5.76264601056418, -0.226063020385463 5.76258814376986))",6CQXQQ7F+3G9M,1,0
137741,137741,5.75781772,-0.2234771,18.141,0.8291,"POLYGON ((-0.223502695045487 5.75780836429725, -0.223483016367578 5.7578443682512, -0.223451502942101 5.75782708904483, -0.223471181620407 5.75779108509258, -0.223502695045487 5.75780836429725))",6CQXQQ5G+4JCP,1,0
180244,180244,5.75792193,-0.22425107,52.9889,0.7112,"POLYGON ((-0.224204273492589 5.75791392180881, -0.224244674215766 5.75787481090101, -0.224297866531158 5.75792993257164, -0.224257465804053 5.75796904348309, -0.224204273492589 5.75791392180881))",6CQXQQ5G+579X,1,0
176320,176320,5.75808795,-0.22049336,763.3428,0.8941,"POLYGON ((-0.2205623 5.7579979, -0.2205085 5.7579994, -0.2205092 5.7580257, -0.220586 5.7580236, -0.2205886 5.7581156, -0.2205562 5.7581166, -0.2205569 5.7581446, -0.220512 5.7581458, -0.2205126 5.7581717, -0.2205575 5.7581706, -0.2205613 5.7583132, -0.2205161 5.7583144, -0.2205165 5.7583326, -0.2204704 5.7583338, -0.22047 5.7583157, -0.2204072 5.7583175, -0.2204032 5.7581756, -0.2204055 5.7581755, -0.2204055 5.7581742, -0.2204602 5.7581729, -0.2204559 5.7580009, -0.2204179 5.7580019, -0.2204137 5.7578519, -0.2205587 5.757848, -0.2205623 5.7579979))",6CQXQQ5H+6RJC,1,0
226377,226377,5.75811765,-0.21721132,23.8566,0.7421,"POLYGON ((-0.2171988743719 5.75808908623514, -0.217239846730601 5.75810518538095, -0.217223780828719 5.75814620344953, -0.217182808468729 5.75813010430134, -0.2171988743719 5.75808908623514))",6CQXQQ5M+64VJ,1,0
29809,29809,5.75914732,-0.21763402,382.325,0.9514,"POLYGON ((-0.217624929511399 5.75901418379406, -0.217745774772857 5.75907465583198, -0.217643115523016 5.75928045964856, -0.217522270249816 5.75921998757348, -0.217624929511399 5.75901418379406))",6CQXQQ5J+MW5W,1,0
124120,124120,5.76070757,-0.22412597,346.1825,0.8895,"POLYGON ((-0.224182794742504 5.76052617101312, -0.224249793506942 5.76058050782288, -0.224099976518519 5.76076582328336, -0.224174433108745 5.7608262084973, -0.224131903415912 5.76087881537465, -0.224004526022884 5.7607755107108, -0.224168812359425 5.76057229751933, -0.224154734411784 5.76056088013065, -0.224182794742504 5.76052617101312))",6CQXQQ6G+78Q9,1,0
82558,82558,5.76145248,-0.22181607,39.4497,0.694,"POLYGON ((-0.221843886969778 5.76142116984414, -0.221833363082413 5.76149065181956, -0.221788248392034 5.76148379695308, -0.221798772284047 5.761414314981, -0.221843886969778 5.76142116984414))",6CQXQQ6H+H7M5,1,0
40068,40068,5.7621785,-0.21836209,156.6274,0.8301,"POLYGON ((-0.218336133755975 5.76210447231741, -0.21843816931749 5.76214806379416, -0.218397299728819 5.76224403168108, -0.218344989927591 5.76222168396501, -0.218336596969608 5.76224139187127, -0.218286871201478 5.76222014809523, -0.218336133755975 5.76210447231741))",6CQXQQ6J+VMC3,1,0
65058,65058,5.76289347,-0.2251516,14.0587,0.7395,"POLYGON ((-0.225142328844802 5.76287140634112, -0.225173100008429 5.76288300553473, -0.225160876075518 5.76291553685167, -0.225130104910949 5.76290393765666, -0.225142328844802 5.76287140634112))",6CQXQQ7F+5W5J,1,0
39809,39809,5.76335108,-0.22635784,122.2355,0.8502,"POLYGON ((-0.226357611068881 5.76328018049536, -0.226427939680737 5.76336092403403, -0.22635806121304 5.76342198187315, -0.226287732611971 5.76334123832714, -0.226357611068881 5.76328018049536))",6CQXQQ7F+8FR4,1,0
212017,212017,5.75116101,-0.22940846,32.0847,0.7917,"POLYGON ((-0.229381458357464 5.75113560485867, -0.229441051645586 5.7511433826127, -0.229435453134328 5.75118641629664, -0.229375859842328 5.75117863853978, -0.229381458357464 5.75113560485867))",6CQXQQ2C+F68H,1,0
86487,86487,5.75316841,-0.231971,35.748,0.7312,"POLYGON ((-0.231997645375972 5.75313632562797, -0.232012407770151 5.75317308114493, -0.23194436090829 5.75320049889968, -0.231929598519581 5.75316374338329, -0.231997645375972 5.75313632562797))",6CQXQQ39+766Q,1,0
29415,29415,5.75358715,-0.22784499,27.8173,0.7832,"POLYGON ((-0.227868702683927 5.75356174481105, -0.227860422123798 5.75361830816202, -0.227821287299859 5.7536125606868, -0.227829567863242 5.75355599733808, -0.227868702683927 5.75356174481105))",6CQXQQ3C+CVJH,1,0
66025,66025,5.75431816,-0.22715487,31.9016,0.7214,"POLYGON ((-0.227181389139144 5.7542937336059, -0.227181151062909 5.75434283838318, -0.227128342908782 5.75434258153029, -0.227128580989286 5.75429347675366, -0.227181389139144 5.7542937336059))",6CQXQQ3F+P4HJ,1,0
109361,109361,5.75452383,-0.23087426,278.4388,0.9002,"POLYGON ((-0.230814945024069 5.75442403686714, -0.230990137083216 5.75452798251435, -0.230933576223179 5.75462361636785, -0.230758384161484 5.75451967069451, -0.230814945024069 5.75442403686714))",6CQXQQ39+RM2R,1,0
100652,100652,5.75547304,-0.22783993,41.9084,0.6516,"POLYGON ((-0.227812588363706 5.7554244668416, -0.227889392866489 5.75549865300631, -0.227867265507606 5.75552163455989, -0.227790461007476 5.75544744839215, -0.227812588363706 5.7554244668416))",6CQXQQ4C+5VMR,1,0
198843,198843,5.75601484,-0.23033118,138.2027,0.8764,"POLYGON ((-0.230290931262666 5.75595002937687, -0.230404234234241 5.7559914974263, -0.230374417660697 5.75607322539281, -0.230330349643805 5.75605709682399, -0.230323320187659 5.75607636472826, -0.230289543807634 5.75606400281911, -0.23029657326443 5.75604473491604, -0.230261114680563 5.75603175733124, -0.230290931262666 5.75595002937687))",6CQXQQ49+CV3F,1,0
172536,172536,5.75714625,-0.23036793,59.5168,0.8307,"POLYGON ((-0.230421574650204 5.7571652647072, -0.230393373460763 5.75718667801215, -0.230375467090884 5.75716302019216, -0.230347814551681 5.75718401690079, -0.230315222027975 5.75714095578772, -0.230371075750247 5.75709854577699, -0.230421574650204 5.7571652647072))",6CQXQQ49+VV2R,1,0
180284,180284,5.75733649,-0.22981177,19.9583,0.7927,"POLYGON ((-0.229803583681095 5.75730919016172, -0.229839047649372 5.7573283847884, -0.229819944566746 5.75736379220798, -0.229784480598234 5.75734459757952, -0.229803583681095 5.75730919016172))",6CQXQQ4C+W3PC,1,0
193444,193444,5.74986944,-0.22601449,141.3407,0.7998,"POLYGON ((-0.2260058 5.7497887, -0.2260806 5.7498224, -0.2260231 5.7499502, -0.2259484 5.7499165, -0.2260058 5.7497887))",6CQXPQXF+WHXP,1,0
110954,110954,5.75387141,-0.23056346,19.5332,0.8112,"POLYGON ((-0.230566530550501 5.7538431565748, -0.230591771173206 5.75386946002123, -0.230560392864151 5.75389966687243, -0.230535152243029 5.75387336342456, -0.230566530550501 5.7538431565748))",6CQXQQ39+GQVX,1,0
218378,218378,5.75420411,-0.23168524,272.115,0.9246,"POLYGON ((-0.231538037671295 5.75418265454198, -0.231592896647812 5.75412038427599, -0.231625236299934 5.75414896612636, -0.231660765240022 5.75410863731349, -0.231807665427965 5.75423846794179, -0.231742462807415 5.75431247927368, -0.231625607186066 5.75420920206554, -0.231638793763601 5.75419423401851, -0.231608749208075 5.7541676805803, -0.23157037732225 5.75421123639651, -0.231538037671295 5.75418265454198))",6CQXQQ39+M8P2,1,0
5929,5929,5.75435671,-0.23113603,10.3612,0.7329,"POLYGON ((-0.231144208191518 5.75433784899583, -0.231154289127431 5.75436610096547, -0.231127854178947 5.75437556373639, -0.231117773244544 5.75434731176669, -0.231144208191518 5.75433784899583))",6CQXQQ39+PGX8,1,0
122673,122673,5.75486306,-0.23020387,82.0361,0.8835,"POLYGON ((-0.230171713379983 5.7548134931499, -0.230260627487432 5.75484685797983, -0.230236026862555 5.75491262602418, -0.230147112749844 5.7548792611862, -0.230171713379983 5.7548134931499))",6CQXQQ39+WWVF,1,0
142535,142535,5.75615366,-0.22766139,68.7187,0.8745,"POLYGON ((-0.227645054021028 5.75610274074724, -0.227714512778308 5.75614825713757, -0.227677726679945 5.75620457263381, -0.227608267923096 5.75615905623719, -0.227645054021028 5.75610274074724))",6CQXQQ4C+FW85,1,0
83086,83086,5.75184328,-0.235919,22.5053,0.6985,"POLYGON ((-0.235896073589983 5.75182097498617, -0.235928632554418 5.75181275829529, -0.235941922953188 5.75186559105262, -0.235909363984186 5.75187380774315, -0.235896073589983 5.75182097498617))",6CQXQQ27+PJPP,1,0
131602,131602,5.75831888,-0.22404802,45.2438,0.7974,"POLYGON ((-0.224059117520663 5.75827337729182, -0.224092187281041 5.75830349191698, -0.224036920067418 5.75836437585927, -0.224003850308686 5.75833426123004, -0.224059117520663 5.75827337729182))",6CQXQQ5G+89GM,1,0
142408,142408,5.75845889,-0.22062348,32.2964,0.6527,"POLYGON ((-0.220637674409844 5.75841438124397, -0.220638889931894 5.7585030007688, -0.220609271089694 5.75850340831919, -0.220608055572298 5.75841478879615, -0.220637674409844 5.75841438124397))",6CQXQQ5H+9QJ6,1,0
88913,88913,5.75907704,-0.21645402,28.2814,0.7633,"POLYGON ((-0.216436793867553 5.75904665325708, -0.216488365673303 5.75907087741947, -0.216471256299733 5.75910741822885, -0.216419684492863 5.75908319406365, -0.216436793867553 5.75904665325708))",6CQXQQ5M+JCM3,1,0
106855,106855,5.75948447,-0.22396911,69.9588,0.7441,"POLYGON ((-0.223948283603493 5.75942352361559, -0.223985304425311 5.75944611201007, -0.223969772403515 5.75947164893377, -0.224031217355076 5.7595091397988, -0.224011437468592 5.75954166083363, -0.223912971694715 5.75948158156719, -0.223948283603493 5.75942352361559))",6CQXQQ5G+QCR9,1,0
192199,192199,5.76059275,-0.21934432,49.2079,0.8135,"POLYGON ((-0.219304765602688 5.7605547212647, -0.21939909534237 5.76059482547253, -0.21938386782605 5.76063075619157, -0.219289538084892 5.76059065197712, -0.219304765602688 5.7605547212647))",6CQXQQ6J+67JQ,1,0
134668,134668,5.75665273,-0.23324825,75.3171,0.7984,"POLYGON ((-0.233231378120829 5.75659825828607, -0.233305137064332 5.75665496744419, -0.233265108682409 5.75670719668764, -0.233191349740913 5.75665048752331, -0.233231378120829 5.75659825828607))",6CQXQQ48+MP62,1,0
42608,42608,5.75677947,-0.2268465,20.1631,0.6986,"POLYGON ((-0.226871773721517 5.75676598845831, -0.226858102178813 5.75680570072232, -0.226821215616606 5.75679296143453, -0.226834887160018 5.75675324917287, -0.226871773721517 5.75676598845831))",6CQXQQ4F+P765,1,0
149241,149241,5.75716344,-0.22983025,185.5719,0.9408,"POLYGON ((-0.229851672238092 5.75707463828328, -0.229919606796844 5.7571451192696, -0.229808828288893 5.75725223608482, -0.229740893743855 5.75718175508592, -0.229851672238092 5.75707463828328))",6CQXQQ4C+V37F,1,0
3948,3948,5.75735588,-0.22695882,42.5662,0.7287,"POLYGON ((-0.226934926845757 5.75731536086119, -0.227005361159792 5.75736240402368, -0.226982721764265 5.75739640847331, -0.226912287450571 5.757349365307, -0.226934926845757 5.75731536086119))",6CQXQQ4F+W6V7,1,0
147162,147162,5.75759856,-0.23007326,15.6124,0.6933,"POLYGON ((-0.230089873200319 5.75757403326604, -0.230079500735727 5.75762753705225, -0.230056642787496 5.75762309158359, -0.230067015253781 5.75756958779884, -0.230089873200319 5.75757403326604))",6CQXQQ59+2XMW,1,0
234594,234594,5.75801606,-0.22627715,9.9731,0.7148,"POLYGON ((-0.226287915813826 5.75799891748247, -0.226295654555873 5.75802423643746, -0.22626637904479 5.75803321302233, -0.226258640304291 5.75800789406756, -0.226287915813826 5.75799891748247))",6CQXQQ5F+6F5J,1,0
145266,145266,5.75838424,-0.22721022,17.4804,0.7827,"POLYGON ((-0.2272307309432 5.75836581462846, -0.227234694127942 5.75839691342404, -0.22718973519815 5.75840266117679, -0.227185772016119 5.75837156238206, -0.2272307309432 5.75836581462846))",6CQXQQ5F+9437,1,0
6657,6657,5.75847741,-0.22441344,13.4798,0.6984,"POLYGON ((-0.22444560022259 5.75846530477539, -0.224419790417889 5.75849263453539, -0.22439271897597 5.75849250263781, -0.224392852317163 5.7584650477784, -0.22444560022259 5.75846530477539))",6CQXQQ5G+96W5,1,0
232436,232436,5.7586139,-0.22850227,46.2945,0.8245,"POLYGON ((-0.228497798861576 5.75857025541691, -0.228544038721227 5.75860068579311, -0.228506748880595 5.7586575293037, -0.228460509019772 5.75862709892226, -0.228497798861576 5.75857025541691))",6CQXQQ5C+CHXH,1,0
206114,206114,5.75869909,-0.22710665,186.0799,0.8593,"POLYGON ((-0.227125842782289 5.75861420031321, -0.22719159311557 5.75871744147831, -0.227087453900208 5.75878397496859, -0.2270217035897 5.75868073379708, -0.227125842782289 5.75861420031321))",6CQXQQ5F+F5CW,1,0
196155,196155,5.75885871,-0.2245052,59.4249,0.8548,"POLYGON ((-0.224515645798127 5.75881048735929, -0.224554213357496 5.75886368416556, -0.22449475869631 5.75890692591531, -0.224456191143304 5.75885372910645, -0.224515645798127 5.75881048735929))",6CQXQQ5G+G5X9,1,0
98541,98541,5.75891543,-0.22469,67.5785,0.6836,"POLYGON ((-0.224719263859 5.75887008525115, -0.224742406684413 5.75892807954998, -0.224660732483748 5.75896077569628, -0.224637589668584 5.75890278139761, -0.224719263859 5.75887008525115))",6CQXQQ5G+H47Q,1,0
150286,150286,5.75904063,-0.22752853,34.8943,0.813,"POLYGON ((-0.227539284149326 5.75900280178875, -0.22755894052587 5.75906550503993, -0.227517763251388 5.75907845449333, -0.227498106880155 5.75901575124276, -0.227539284149326 5.75900280178875))",6CQXQQ5C+JX9J,1,0
203765,203765,5.75905419,-0.23072767,6.7183,0.6845,"POLYGON ((-0.23073939047449 5.75904236658804, -0.230741354801877 5.75906367658385, -0.230715944269059 5.75906602634998, -0.230713979942632 5.75904471635454, -0.23073939047449 5.75904236658804))",6CQXQQ59+JPC4,1,0
38210,38210,5.75915603,-0.22728104,9.4935,0.6917,"POLYGON ((-0.227294361557741 5.75914158672678, -0.227295228883178 5.75916960463987, -0.2272677119404 5.75917045916798, -0.22726684461621 5.75914244125546, -0.227294361557741 5.75914158672678))",6CQXQQ5F+M396,1,0
163274,163274,5.75925004,-0.22597978,28.7218,0.8405,"POLYGON ((-0.225979059867668 5.75921459428466, -0.226012979533757 5.75926232582989, -0.225980513293802 5.75928547088609, -0.225946593630885 5.75923773933957, -0.225979059867668 5.75921459428466))",6CQXQQ5F+PJ24,1,0
35836,35836,5.75937889,-0.22874809,9.0804,0.7008,"POLYGON ((-0.228754702976255 5.75936070631494, -0.228767102889633 5.75938244168151, -0.228741501937126 5.75939709337357, -0.228729102024939 5.75937535800676, -0.228754702976255 5.75936070631494))",6CQXQQ5C+QG22,1,0
233833,233833,5.75944761,-0.22855079,179.1612,0.902,"POLYGON ((-0.22845561493714 5.75939063599158, -0.22850768286687 5.75934529678304, -0.228645956742431 5.75950459700168, -0.228593888797754 5.75954993622174, -0.22845561493714 5.75939063599158))",6CQXQQ5C+QHGV,1,0
39227,39227,5.75965653,-0.2253403,92.7084,0.8028,"POLYGON ((-0.225347954353001 5.75959528398732, -0.225401917689529 5.75965570046731, -0.225332632634988 5.75971778200413, -0.225278669306266 5.7596573655184, -0.225347954353001 5.75959528398732))",6CQXQQ5F+VV76,1,0
231335,231335,5.75991098,-0.22511793,32.558,0.6678,"POLYGON ((-0.225120597205 5.75987558891761, -0.225155629809231 5.75991583978408, -0.225123929258532 5.75994351832246, -0.225108529865834 5.7599258251204, -0.225098430278807 5.7599346433196, -0.225078797070131 5.75991208565322, -0.225120597205 5.75987558891761))",6CQXQQ5F+XX6C,1,0
183951,183951,5.7624113,-0.21624155,39.305,0.8295,"POLYGON ((-0.21622674980369 5.76237410140626, -0.216277689869725 5.76239419446526, -0.216256339234068 5.76244849443218, -0.216205399165835 5.76242840136925, -0.21622674980369 5.76237410140626))",6CQXQQ6M+XG6F,1,0
51745,51745,5.76265466,-0.22300936,50.8013,0.8416,"POLYGON ((-0.222998705060803 5.76261045478344, -0.223053417709003 5.7626436845735, -0.223020006870044 5.76269886975042, -0.222965294221626 5.76266563995554, -0.222998705060803 5.76261045478344))",6CQXQQ7G+3Q94,1,0
164247,164247,5.76346255,-0.22029855,73.7285,0.8843,"POLYGON ((-0.220266338827236 5.76341688946368, -0.220351300563956 5.76344430040275, -0.220330746664223 5.7635082101968, -0.220245784921937 5.76348079925056, -0.220266338827236 5.76341688946368))",6CQXQQ7H+9VPF,1,0
178436,178436,5.76395667,-0.22121881,74.7084,0.8739,"POLYGON ((-0.221265714801725 5.76391345261764, -0.221219817494291 5.76402049297633, -0.221171917108582 5.76399988897112, -0.221217814418948 5.7638928486185, -0.221265714801725 5.76391345261764))",6CQXQQ7H+HGJ9,1,0
168592,168592,5.7649155,-0.21901966,444.5713,0.9212,"POLYGON ((-0.218997205225271 5.76478024785632, -0.219155743387748 5.76493047756679, -0.219042122974777 5.76505076096838, -0.218883584839212 5.76490053122509, -0.218997205225271 5.76478024785632))",6CQXQQ7J+X99M,1,0
146398,146398,5.76495193,-0.22370261,21.2818,0.8113,"POLYGON ((-0.22371070503398 5.7649234324543, -0.223729402538291 5.76496448495468, -0.223694520721332 5.76498042224327, -0.223675823220286 5.76493936974269, -0.22371070503398 5.7649234324543))",6CQXQQ7G+XGM4,1,0
175884,175884,5.76521086,-0.21803195,84.6536,0.8825,"POLYGON ((-0.218043886906821 5.76515040757739, -0.218091741729531 5.76519633455965, -0.218020021857032 5.7652713012306, -0.217972167039634 5.76522537424222, -0.218043886906821 5.76515040757739))",6CQXQQ8J+3QPH,1,0
197976,197976,5.75997041,-0.23364638,44.3651,0.7699,"POLYGON ((-0.233632598708922 5.75993014671382, -0.233685445863116 5.75995369508697, -0.233660142528313 5.76001066132655, -0.233607295372139 5.75998711294909, -0.233632598708922 5.75993014671382))",6CQXQQ58+XGQV,1,0
64774,64774,5.76031588,-0.22744343,213.6761,0.9379,"POLYGON ((-0.227469083709325 5.76023021132827, -0.227517905686616 5.76028712241578, -0.22749398906864 5.76030770485611, -0.227523664265143 5.76034229681074, -0.227443204716718 5.76041153959366, -0.227351178535221 5.76030426594172, -0.227431638067491 5.76023502316839, -0.227445167093808 5.76025079376606, -0.227469083709325 5.76023021132827))",6CQXQQ6F+42FQ,1,0
104535,104535,5.7603892,-0.22479775,193.8563,0.9244,"POLYGON ((-0.224800227012775 5.76030093411487, -0.224870341312017 5.76034123870709, -0.224851801630597 5.76037359307148, -0.224866683908857 5.7603821480182, -0.224809450327849 5.7604820286691, -0.224724453747998 5.76043316911393, -0.224751462567895 5.76038603493854, -0.224730690335902 5.76037409419843, -0.224760915099133 5.7603213477375, -0.224781687330664 5.76033328847621, -0.224800227012775 5.76030093411487))",6CQXQQ6G+534F,1,0
